
# Curve 0 of 2, 500 points
# x y xlow xhigh type
 18.8557  13.3602  18.8557  18.8557  i
 19.0541  12.835  19.0541  19.0541  i
 19.2525  12.348  19.2525  19.2525  i
 19.4509  11.8997  19.4509  19.4509  i
 19.6493  11.4903  19.6493  19.6493  i
 19.8477  11.1199  19.8477  19.8477  i
 20.0461  10.7887  20.0461  20.0461  i
 20.2445  10.4966  20.2445  20.2445  i
 20.4429  10.2433  20.4429  20.4429  i
 20.6413  10.0286  20.6413  20.6413  i
 20.8397  9.85204  20.8397  20.8397  i
 21.0381  9.71312  21.0381  21.0381  i
 21.2365  9.61123  21.2365  21.2365  i
 21.4349  9.54566  21.4349  21.4349  i
 21.6333  9.51563  21.6333  21.6333  i
 21.8317  9.52024  21.8317  21.8317  i
 22.0301  9.55852  22.0301  22.0301  i
 22.2285  9.62943  22.2285  22.2285  i
 22.4269  9.73185  22.4269  22.4269  i
 22.6253  9.86461  22.6253  22.6253  i
 22.8236  10.0265  22.8236  22.8236  i
 23.022  10.2161  23.022  23.022  i
 23.2204  10.4322  23.2204  23.2204  i
 23.4188  10.6733  23.4188  23.4188  i
 23.6172  10.9381  23.6172  23.6172  i
 23.8156  11.225  23.8156  23.8156  i
 24.014  11.5326  24.014  24.014  i
 24.2124  11.8594  24.2124  24.2124  i
 24.4108  12.2038  24.4108  24.4108  i
 24.6092  12.5644  24.6092  24.6092  i
 24.8076  12.9396  24.8076  24.8076  i
 25.006  13.3278  25.006  25.006  i
 25.2044  13.7277  25.2044  25.2044  i
 25.4028  14.1375  25.4028  25.4028  i
 25.6012  14.556  25.6012  25.6012  i
 25.7996  14.9816  25.7996  25.7996  i
 25.998  15.4128  25.998  25.998  i
 26.1964  15.8483  26.1964  26.1964  i
 26.3948  16.2867  26.3948  26.3948  i
 26.5932  16.7267  26.5932  26.5932  i
 26.7916  17.167  26.7916  26.7916  i
 26.99  17.6063  26.99  26.99  i
 27.1884  18.0435  27.1884  27.1884  i
 27.3868  18.4773  27.3868  27.3868  i
 27.5852  18.9067  27.5852  27.5852  i
 27.7836  19.3307  27.7836  27.7836  i
 27.982  19.7482  27.982  27.982  i
 28.1804  20.1582  28.1804  28.1804  i
 28.3788  20.5599  28.3788  28.3788  i
 28.5772  20.9525  28.5772  28.5772  i
 28.7756  21.3351  28.7756  28.7756  i
 28.9739  21.7069  28.9739  28.9739  i
 29.1723  22.0674  29.1723  29.1723  i
 29.3707  22.4158  29.3707  29.3707  i
 29.5691  22.7516  29.5691  29.5691  i
 29.7675  23.0742  29.7675  29.7675  i
 29.9659  23.3831  29.9659  29.9659  i
 30.1643  23.6778  30.1643  30.1643  i
 30.3627  23.9579  30.3627  30.3627  i
 30.5611  24.223  30.5611  30.5611  i
 30.7595  24.4728  30.7595  30.7595  i
 30.9579  24.7069  30.9579  30.9579  i
 31.1563  24.9251  31.1563  31.1563  i
 31.3547  25.127  31.3547  31.3547  i
 31.5531  25.3126  31.5531  31.5531  i
 31.7515  25.4816  31.7515  31.7515  i
 31.9499  25.6337  31.9499  31.9499  i
 32.1483  25.7689  32.1483  32.1483  i
 32.3467  25.8871  32.3467  32.3467  i
 32.5451  25.9881  32.5451  32.5451  i
 32.7435  26.0719  32.7435  32.7435  i
 32.9419  26.1384  32.9419  32.9419  i
 33.1403  26.1875  33.1403  33.1403  i
 33.3387  26.2192  33.3387  33.3387  i
 33.5371  26.2336  33.5371  33.5371  i
 33.7355  26.2306  33.7355  33.7355  i
 33.9339  26.2103  33.9339  33.9339  i
 34.1323  26.1728  34.1323  34.1323  i
 34.3307  26.118  34.3307  34.3307  i
 34.5291  26.0462  34.5291  34.5291  i
 34.7275  25.9573  34.7275  34.7275  i
 34.9259  25.8517  34.9259  34.9259  i
 35.1242  25.7293  35.1242  35.1242  i
 35.3226  25.5905  35.3226  35.3226  i
 35.521  25.4354  35.521  35.521  i
 35.7194  25.2643  35.7194  35.7194  i
 35.9178  25.0775  35.9178  35.9178  i
 36.1162  24.8752  36.1162  36.1162  i
 36.3146  24.6578  36.3146  36.3146  i
 36.513  24.4257  36.513  36.513  i
 36.7114  24.1794  36.7114  36.7114  i
 36.9098  23.9191  36.9098  36.9098  i
 37.1082  23.6456  37.1082  37.1082  i
 37.3066  23.3592  37.3066  37.3066  i
 37.505  23.0606  37.505  37.505  i
 37.7034  22.7503  37.7034  37.7034  i
 37.9018  22.4291  37.9018  37.9018  i
 38.1002  22.0976  38.1002  38.1002  i
 38.2986  21.7566  38.2986  38.2986  i
 38.497  21.4069  38.497  38.497  i
 38.6954  21.0493  38.6954  38.6954  i
 38.8938  20.6848  38.8938  38.8938  i
 39.0922  20.3142  39.0922  39.0922  i
 39.2906  19.9385  39.2906  39.2906  i
 39.489  19.5588  39.489  39.489  i
 39.6874  19.1761  39.6874  39.6874  i
 39.8858  18.7916  39.8858  39.8858  i
 40.0842  18.4062  40.0842  40.0842  i
 40.2826  18.0214  40.2826  40.2826  i
 40.481  17.6381  40.481  40.481  i
 40.6794  17.2577  40.6794  40.6794  i
 40.8778  16.8815  40.8778  40.8778  i
 41.0762  16.5108  41.0762  41.0762  i
 41.2745  16.1468  41.2745  41.2745  i
 41.4729  15.7908  41.4729  41.4729  i
 41.6713  15.4444  41.6713  41.6713  i
 41.8697  15.1087  41.8697  41.8697  i
 42.0681  14.7852  42.0681  42.0681  i
 42.2665  14.4752  42.2665  42.2665  i
 42.4649  14.18  42.4649  42.4649  i
 42.6633  13.9011  42.6633  42.6633  i
 42.8617  13.6397  42.8617  42.8617  i
 43.0601  13.3971  43.0601  43.0601  i
 43.2585  13.1747  43.2585  43.2585  i
 43.4569  12.9736  43.4569  43.4569  i
 43.6553  12.7951  43.6553  43.6553  i
 43.8537  12.6403  43.8537  43.8537  i
 44.0521  12.5104  44.0521  44.0521  i
 44.2505  12.4064  44.2505  44.2505  i
 44.4489  12.3292  44.4489  44.4489  i
 44.6473  12.2799  44.6473  44.6473  i
 44.8457  12.2592  44.8457  44.8457  i
 45.0441  12.268  45.0441  45.0441  i
 45.2425  12.3069  45.2425  45.2425  i
 45.4409  12.3764  45.4409  45.4409  i
 45.6393  12.4772  45.6393  45.6393  i
 45.8377  12.6095  45.8377  45.8377  i
 46.0361  12.7736  46.0361  46.0361  i
 46.2345  12.9698  46.2345  46.2345  i
 46.4329  13.198  46.4329  46.4329  i
 46.6313  13.4582  46.6313  46.6313  i
 46.8297  13.7501  46.8297  46.8297  i
 47.0281  14.0735  47.0281  47.0281  i
 47.2265  14.4279  47.2265  47.2265  i
 47.4248  14.8126  47.4248  47.4248  i
 47.6232  15.227  47.6232  47.6232  i
 47.8216  15.6702  47.8216  47.8216  i
 48.02  16.1412  48.02  48.02  i
 48.2184  16.6388  48.2184  48.2184  i
 48.4168  17.1618  48.4168  48.4168  i
 48.6152  17.7087  48.6152  48.6152  i
 48.8136  18.2781  48.8136  48.8136  i
 49.012  18.8682  49.012  49.012  i
 49.2104  19.4774  49.2104  49.2104  i
 49.4088  20.1036  49.4088  49.4088  i
 49.6072  20.7449  49.6072  49.6072  i
 49.8056  21.3991  49.8056  49.8056  i
 50.004  22.064  50.004  50.004  i
 50.2024  22.7374  50.2024  50.2024  i
 50.4008  23.4169  50.4008  50.4008  i
 50.5992  24.0999  50.5992  50.5992  i
 50.7976  24.784  50.7976  50.7976  i
 50.996  25.4666  50.996  50.996  i
 51.1944  26.1451  51.1944  51.1944  i
 51.3928  26.8169  51.3928  51.3928  i
 51.5912  27.4793  51.5912  51.5912  i
 51.7896  28.1298  51.7896  51.7896  i
 51.988  28.7657  51.988  51.988  i
 52.1864  29.3844  52.1864  52.1864  i
 52.3848  29.9833  52.3848  52.3848  i
 52.5832  30.56  52.5832  52.5832  i
 52.7816  31.112  52.7816  52.7816  i
 52.98  31.6371  52.98  52.98  i
 53.1784  32.1329  53.1784  53.1784  i
 53.3768  32.5973  53.3768  53.3768  i
 53.5752  33.0283  53.5752  53.5752  i
 53.7735  33.424  53.7735  53.7735  i
 53.9719  33.7827  53.9719  53.9719  i
 54.1703  34.1029  54.1703  54.1703  i
 54.3687  34.383  54.3687  54.3687  i
 54.5671  34.6218  54.5671  54.5671  i
 54.7655  34.8184  54.7655  54.7655  i
 54.9639  34.9717  54.9639  54.9639  i
 55.1623  35.0812  55.1623  55.1623  i
 55.3607  35.1463  55.3607  55.3607  i
 55.5591  35.1667  55.5591  55.5591  i
 55.7575  35.1425  55.7575  55.7575  i
 55.9559  35.0736  55.9559  55.9559  i
 56.1543  34.9605  56.1543  56.1543  i
 56.3527  34.8036  56.3527  56.3527  i
 56.5511  34.6037  56.5511  56.5511  i
 56.7495  34.3617  56.7495  56.7495  i
 56.9479  34.0787  56.9479  56.9479  i
 57.1463  33.756  57.1463  57.1463  i
 57.3447  33.395  57.3447  57.3447  i
 57.5431  32.9974  57.5431  57.5431  i
 57.7415  32.565  57.7415  57.7415  i
 57.9399  32.0997  57.9399  57.9399  i
 58.1383  31.6036  58.1383  58.1383  i
 58.3367  31.0787  58.3367  58.3367  i
 58.5351  30.5276  58.5351  58.5351  i
 58.7335  29.9525  58.7335  58.7335  i
 58.9319  29.3559  58.9319  58.9319  i
 59.1303  28.7404  59.1303  59.1303  i
 59.3287  28.1085  59.3287  59.3287  i
 59.5271  27.463  59.5271  59.5271  i
 59.7255  26.8066  59.7255  59.7255  i
 59.9238  26.1419  59.9238  59.9238  i
 60.1222  25.4716  60.1222  60.1222  i
 60.3206  24.7985  60.3206  60.3206  i
 60.519  24.1252  60.519  60.519  i
 60.7174  23.4543  60.7174  60.7174  i
 60.9158  22.7886  60.9158  60.9158  i
 61.1142  22.1305  61.1142  61.1142  i
 61.3126  21.4825  61.3126  61.3126  i
 61.511  20.847  61.511  61.511  i
 61.7094  20.2264  61.7094  61.7094  i
 61.9078  19.6229  61.9078  61.9078  i
 62.1062  19.0387  62.1062  62.1062  i
 62.3046  18.4757  62.3046  62.3046  i
 62.503  17.9361  62.503  62.503  i
 62.7014  17.4214  62.7014  62.7014  i
 62.8998  16.9336  62.8998  62.8998  i
 63.0982  16.4741  63.0982  63.0982  i
 63.2966  16.0444  63.2966  63.2966  i
 63.495  15.6459  63.495  63.495  i
 63.6934  15.2798  63.6934  63.6934  i
 63.8918  14.9471  63.8918  63.8918  i
 64.0902  14.6489  64.0902  64.0902  i
 64.2886  14.386  64.2886  64.2886  i
 64.487  14.1591  64.487  64.487  i
 64.6854  13.9688  64.6854  64.6854  i
 64.8838  13.8155  64.8838  64.8838  i
 65.0822  13.6997  65.0822  65.0822  i
 65.2806  13.6217  65.2806  65.2806  i
 65.479  13.5814  65.479  65.479  i
 65.6774  13.579  65.6774  65.6774  i
 65.8758  13.6144  65.8758  65.8758  i
 66.0741  13.6874  66.0741  66.0741  i
 66.2725  13.7977  66.2725  66.2725  i
 66.4709  13.945  66.4709  66.4709  i
 66.6693  14.1288  66.6693  66.6693  i
 66.8677  14.3486  66.8677  66.8677  i
 67.0661  14.6038  67.0661  67.0661  i
 67.2645  14.8936  67.2645  67.2645  i
 67.4629  15.2173  67.4629  67.4629  i
 67.6613  15.5741  67.6613  67.6613  i
 67.8597  15.9631  67.8597  67.8597  i
 68.0581  16.3833  68.0581  68.0581  i
 68.2565  16.8336  68.2565  68.2565  i
 68.4549  17.3131  68.4549  68.4549  i
 68.6533  17.8207  68.6533  68.6533  i
 68.8517  18.3552  68.8517  68.8517  i
 69.0501  18.9153  69.0501  69.0501  i
 69.2485  19.5  69.2485  69.2485  i
 69.4469  20.1079  69.4469  69.4469  i
 69.6453  20.7379  69.6453  69.6453  i
 69.8437  21.3886  69.8437  69.8437  i
 70.0421  22.0587  70.0421  70.0421  i
 70.2405  22.7469  70.2405  70.2405  i
 70.4389  23.452  70.4389  70.4389  i
 70.6373  24.1726  70.6373  70.6373  i
 70.8357  24.9075  70.8357  70.8357  i
 71.0341  25.6552  71.0341  71.0341  i
 71.2325  26.4147  71.2325  71.2325  i
 71.4309  27.1845  71.4309  71.4309  i
 71.6293  27.9634  71.6293  71.6293  i
 71.8277  28.7503  71.8277  71.8277  i
 72.0261  29.5439  72.0261  72.0261  i
 72.2244  30.3431  72.2244  72.2244  i
 72.4228  31.1467  72.4228  72.4228  i
 72.6212  31.9537  72.6212  72.6212  i
 72.8196  32.763  72.8196  72.8196  i
 73.018  33.5735  73.018  73.018  i
 73.2164  34.3843  73.2164  73.2164  i
 73.4148  35.1944  73.4148  73.4148  i
 73.6132  36.0031  73.6132  73.6132  i
 73.8116  36.8093  73.8116  73.8116  i
 74.01  37.6124  74.01  74.01  i
 74.2084  38.4115  74.2084  74.2084  i
 74.4068  39.206  74.4068  74.4068  i
 74.6052  39.9951  74.6052  74.6052  i
 74.8036  40.7784  74.8036  74.8036  i
 75.002  41.5551  75.002  75.002  i
 75.2004  42.3248  75.2004  75.2004  i
 75.3988  43.0869  75.3988  75.3988  i
 75.5972  43.8411  75.5972  75.5972  i
 75.7956  44.5868  75.7956  75.7956  i
 75.994  45.3237  75.994  75.994  i
 76.1924  46.0515  76.1924  76.1924  i
 76.3908  46.7698  76.3908  76.3908  i
 76.5892  47.4783  76.5892  76.5892  i
 76.7876  48.1768  76.7876  76.7876  i
 76.986  48.865  76.986  76.986  i
 77.1844  49.5427  77.1844  77.1844  i
 77.3828  50.2097  77.3828  77.3828  i
 77.5812  50.8659  77.5812  77.5812  i
 77.7796  51.5109  77.7796  77.7796  i
 77.978  52.1448  77.978  77.978  i
 78.1764  52.7674  78.1764  78.1764  i
 78.3747  53.3785  78.3747  78.3747  i
 78.5731  53.978  78.5731  78.5731  i
 78.7715  54.5658  78.7715  78.7715  i
 78.9699  55.1419  78.9699  78.9699  i
 79.1683  55.7061  79.1683  79.1683  i
 79.3667  56.2584  79.3667  79.3667  i
 79.5651  56.7987  79.5651  79.5651  i
 79.7635  57.327  79.7635  79.7635  i
 79.9619  57.8432  79.9619  79.9619  i
 80.1603  58.3473  80.1603  80.1603  i
 80.3587  58.8392  80.3587  80.3587  i
 80.5571  59.319  80.5571  80.5571  i
 80.7555  59.7866  80.7555  80.7555  i
 80.9539  60.2421  80.9539  80.9539  i
 81.1523  60.6855  81.1523  81.1523  i
 81.3507  61.1168  81.3507  81.3507  i
 81.5491  61.5361  81.5491  81.5491  i
 81.7475  61.9436  81.7475  81.7475  i
 81.9459  62.3392  81.9459  81.9459  i
 82.1443  62.7231  82.1443  82.1443  i
 82.3427  63.0954  82.3427  82.3427  i
 82.5411  63.4563  82.5411  82.5411  i
 82.7395  63.8059  82.7395  82.7395  i
 82.9379  64.1445  82.9379  82.9379  i
 83.1363  64.4722  83.1363  83.1363  i
 83.3347  64.7892  83.3347  83.3347  i
 83.5331  65.0958  83.5331  83.5331  i
 83.7315  65.3922  83.7315  83.7315  i
 83.9299  65.6787  83.9299  83.9299  i
 84.1283  65.9555  84.1283  84.1283  i
 84.3267  66.2229  84.3267  84.3267  i
 84.5251  66.4812  84.5251  84.5251  i
 84.7234  66.7305  84.7234  84.7234  i
 84.9218  66.9713  84.9218  84.9218  i
 85.1202  67.2037  85.1202  85.1202  i
 85.3186  67.428  85.3186  85.3186  i
 85.517  67.6444  85.517  85.517  i
 85.7154  67.8531  85.7154  85.7154  i
 85.9138  68.0544  85.9138  85.9138  i
 86.1122  68.2484  86.1122  86.1122  i
 86.3106  68.4353  86.3106  86.3106  i
 86.509  68.6152  86.509  86.509  i
 86.7074  68.7881  86.7074  86.7074  i
 86.9058  68.9541  86.9058  86.9058  i
 87.1042  69.1133  87.1042  87.1042  i
 87.3026  69.2656  87.3026  87.3026  i
 87.501  69.4109  87.501  87.501  i
 87.6994  69.5491  87.6994  87.6994  i
 87.8978  69.68  87.8978  87.8978  i
 88.0962  69.8036  88.0962  88.0962  i
 88.2946  69.9194  88.2946  88.2946  i
 88.493  70.0273  88.493  88.493  i
 88.6914  70.1269  88.6914  88.6914  i
 88.8898  70.2179  88.8898  88.8898  i
 89.0882  70.2999  89.0882  89.0882  i
 89.2866  70.3725  89.2866  89.2866  i
 89.485  70.4352  89.485  89.485  i
 89.6834  70.4876  89.6834  89.6834  i
 89.8818  70.5292  89.8818  89.8818  i
 90.0802  70.5596  90.0802  90.0802  i
 90.2786  70.5782  90.2786  90.2786  i
 90.477  70.5847  90.477  90.477  i
 90.6754  70.5786  90.6754  90.6754  i
 90.8737  70.5595  90.8737  90.8737  i
 91.0721  70.527  91.0721  91.0721  i
 91.2705  70.4808  91.2705  91.2705  i
 91.4689  70.4206  91.4689  91.4689  i
 91.6673  70.3462  91.6673  91.6673  i
 91.8657  70.2575  91.8657  91.8657  i
 92.0641  70.1544  92.0641  92.0641  i
 92.2625  70.0369  92.2625  92.2625  i
 92.4609  69.9052  92.4609  92.4609  i
 92.6593  69.7595  92.6593  92.6593  i
 92.8577  69.6001  92.8577  92.8577  i
 93.0561  69.4274  93.0561  93.0561  i
 93.2545  69.2421  93.2545  93.2545  i
 93.4529  69.0446  93.4529  93.4529  i
 93.6513  68.8359  93.6513  93.6513  i
 93.8497  68.6167  93.8497  93.8497  i
 94.0481  68.3879  94.0481  94.0481  i
 94.2465  68.1507  94.2465  94.2465  i
 94.4449  67.9061  94.4449  94.4449  i
 94.6433  67.6553  94.6433  94.6433  i
 94.8417  67.3995  94.8417  94.8417  i
 95.0401  67.1399  95.0401  95.0401  i
 95.2385  66.8778  95.2385  95.2385  i
 95.4369  66.6145  95.4369  95.4369  i
 95.6353  66.3512  95.6353  95.6353  i
 95.8337  66.0889  95.8337  95.8337  i
 96.0321  65.8289  96.0321  96.0321  i
 96.2305  65.572  96.2305  96.2305  i
 96.4289  65.3192  96.4289  96.4289  i
 96.6273  65.0711  96.6273  96.6273  i
 96.8257  64.8283  96.8257  96.8257  i
 97.024  64.5912  97.024  97.024  i
 97.2224  64.3599  97.2224  97.2224  i
 97.4208  64.1345  97.4208  97.4208  i
 97.6192  63.9148  97.6192  97.6192  i
 97.8176  63.7005  97.8176  97.8176  i
 98.016  63.491  98.016  98.016  i
 98.2144  63.2857  98.2144  98.2144  i
 98.4128  63.0839  98.4128  98.4128  i
 98.6112  62.8849  98.6112  98.6112  i
 98.8096  62.688  98.8096  98.8096  i
 99.008  62.4924  99.008  99.008  i
 99.2064  62.2976  99.2064  99.2064  i
 99.4048  62.1031  99.4048  99.4048  i
 99.6032  61.9088  99.6032  99.6032  i
 99.8016  61.7144  99.8016  99.8016  i
 100  61.52  100  100  i

